Date,Rule,Collection,Type,Description,Reference,Detection,Hash,Link VT,Hashtag
07/02/2020 14:47,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,55 / 72,d3bb7a2ca0087dce1c9fe294ab5e4169c934f8abc5a369127128036e72e98260,https://www.virustotal.com/gui/file/d3bb7a2ca0087dce1c9fe294ab5e4169c934f8abc5a369127128036e72e98260,#sig #apt #aptmalware #sig_apt_stringset_4
07/02/2020 14:45,APT_MAL_UnknownAgent_Jan20_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects unknown malicious agent samples,-,42 / 72,23aa2347bf83127d40e05742d7c521245e51886f38b285be7227ddb96d765337,https://www.virustotal.com/gui/file/23aa2347bf83127d40e05742d7c521245e51886f38b285be7227ddb96d765337,#apt #middleeasternthreatgroups #apt_mal_unknownagent_jan20_1
07/02/2020 14:45,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,48 / 73,2d1397e12efa6b63a9c23d6d061958e44b52dab333501ff32f423fb3bdcbfdea,https://www.virustotal.com/gui/file/2d1397e12efa6b63a9c23d6d061958e44b52dab333501ff32f423fb3bdcbfdea,#sig #apt #aptmalware #sig_apt_stringset_4
07/02/2020 14:45,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,46 / 71,cd0e0477ac543fe881a89e340c94b11b04a2af4bc613dfac984a34b21ff5f773,https://www.virustotal.com/gui/file/cd0e0477ac543fe881a89e340c94b11b04a2af4bc613dfac984a34b21ff5f773,#sig #apt #aptmalware #sig_apt_stringset_4
07/02/2020 14:44,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,65 / 72,bfea345fb38db3597e3280eb351b86db665f8c3f7348e99c2313d1ec78543fe6,https://www.virustotal.com/gui/file/bfea345fb38db3597e3280eb351b86db665f8c3f7348e99c2313d1ec78543fe6,#sig #apt #aptmalware #sig_apt_stringset_2
07/02/2020 14:42,APT_MAL_TA505_Campaign_Jan19_2,APT Malware,-,-,-,ao–t-60,1560518150aa431f45c8210b8087796aaa3525298e24fdbd6e3cfda6a8d3be51,https://www.virustotal.com/gui/file/1560518150aa431f45c8210b8087796aaa3525298e24fdbd6e3cfda6a8d3be51,#apt #ta505 #campaign #aptmalware #apt_mal_ta505_campaign_jan19_2
07/02/2020 14:41,Sig_APT_StringSet_7,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,47 / 73,919bf7c1cbf4495ea924037b3bec45491eb918071123e5479e9208a55c35be3d,https://www.virustotal.com/gui/file/919bf7c1cbf4495ea924037b3bec45491eb918071123e5479e9208a55c35be3d,#sig #apt #aptmalware #sig_apt_stringset_7
07/02/2020 14:38,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,64 / 72,ac8dffb43f5426ee9ca1002db8df36bacf27a26fd4661e34bd8e6351076ced25,https://www.virustotal.com/gui/file/ac8dffb43f5426ee9ca1002db8df36bacf27a26fd4661e34bd8e6351076ced25,#sig #apt #rats #aptmalware #sig_apt_rats_1
07/02/2020 14:32,Sig_APT_StringSet_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,49 / 73,fa68abd501733607ee58c2d514af9cdf5f399171fd606fae7e7b9c735443585e,https://www.virustotal.com/gui/file/fa68abd501733607ee58c2d514af9cdf5f399171fd606fae7e7b9c735443585e,#sig #apt #aptmalware #sig_apt_stringset_1
07/02/2020 14:28,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,69 / 73,186d330325e1bb33f1851f8e74012632b67ce5328702856d36a6beb66d9d733b,https://www.virustotal.com/gui/file/186d330325e1bb33f1851f8e74012632b67ce5328702856d36a6beb66d9d733b,#sig #apt #aptmalware #sig_apt_stringset_2
07/02/2020 14:22,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,66 / 73,5497d846112889d86f33305d2d939ded94dde29badb3b321a8daff94200ef55b,https://www.virustotal.com/gui/file/5497d846112889d86f33305d2d939ded94dde29badb3b321a8daff94200ef55b,#sig #apt #aptmalware #sig_apt_stringset_2
07/02/2020 14:06,APT_MAL_ShadowHammer_Apr19_2,APT Malware,Valhalla Rule Feed Only,Detects ShadowHammer Malware,https://securelist.com/operation-shadowhammer-a-high-profile-supply-chain-attack/90380/,50 / 70,12899e504b4583821d950b242614edb078e2a5604b1801eeb90aa91f634d1eed,https://www.virustotal.com/gui/file/12899e504b4583821d950b242614edb078e2a5604b1801eeb90aa91f634d1eed,#apt #shadowhammer #aptmalware #apt_mal_shadowhammer_apr19_2
07/02/2020 14:05,APT_MAL_ShadowHammer_Apr19_2,APT Malware,Valhalla Rule Feed Only,Detects ShadowHammer Malware,https://securelist.com/operation-shadowhammer-a-high-profile-supply-chain-attack/90380/,45 / 69,332993189dd92b76552925b600398e7317ff7e6a80123f107a875b6667952ed3,https://www.virustotal.com/gui/file/332993189dd92b76552925b600398e7317ff7e6a80123f107a875b6667952ed3,#apt #shadowhammer #aptmalware #apt_mal_shadowhammer_apr19_2
07/02/2020 13:36,APT_Turla_KopiLuwak_JS_Jul19_1,Russian Threat Groups,Valhalla Rule Feed Only,Detects Turla group KopiLuwak JS,https://securelist.com/turla-renews-its-arsenal-with-topinambour/91687/,50 / 72,2c0516db3f2f2c0b224653d700e6c85c3e128d20aa4b36b979c910d3369b96d6,https://www.virustotal.com/gui/file/2c0516db3f2f2c0b224653d700e6c85c3e128d20aa4b36b979c910d3369b96d6,#apt #turla #kopiluwak #russianthreatgroups #apt_turla_kopiluwak_js_jul19_1
07/02/2020 13:31,APT_Shamoon_Spreader_Dec18_1,Middle Eastern Threat Groups,Valhalla Rule Feed Only,Detects Shamoon spreader used in campaign reported in Dec 18,https://www.symantec.com/blogs/threat-intelligence/shamoon-destructive-threat-re-emerges-new-sting-its-tail,mars-70,9459aa3177117cf618d64a66fbb1d958692ea1636ba4e038fd9d8d8e565db514,https://www.virustotal.com/gui/file/9459aa3177117cf618d64a66fbb1d958692ea1636ba4e038fd9d8d8e565db514,#apt #shamoon #spreader #middleeasternthreatgroups #apt_shamoon_spreader_dec18_1
07/02/2020 13:21,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,41 / 69,305e240e2ac5bffc15002789126ba5404fd5398a6afdc970c462b6ba202d7321,https://www.virustotal.com/gui/file/305e240e2ac5bffc15002789126ba5404fd5398a6afdc970c462b6ba202d7321,#sig #apt #aptmalware #sig_apt_stringset_4
07/02/2020 13:16,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,66 / 72,66895bc7853c88ee42c1642df39b2eba0f90ea03d25a2aa903e9889b53230b85,https://www.virustotal.com/gui/file/66895bc7853c88ee42c1642df39b2eba0f90ea03d25a2aa903e9889b53230b85,#sig #apt #rats #aptmalware #sig_apt_rats_1
07/02/2020 12:58,APT_Quasar_RAT_Sep18_1,APT Malware,Valhalla Rule Feed Only,Detects Quasar RAT,-,53 / 72,88c78efe1f0c594989f8d9872b4f096eaabaf7d2eb7f246583e783f1b1c1213b,https://www.virustotal.com/gui/file/88c78efe1f0c594989f8d9872b4f096eaabaf7d2eb7f246583e783f1b1c1213b,#apt #quasar #rat #aptmalware #apt_quasar_rat_sep18_1
07/02/2020 12:56,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,61 / 73,1587bf0053bb76136a4c0a517b27a8c02489e9a579cb3920c4684cffab70c39f,https://www.virustotal.com/gui/file/1587bf0053bb76136a4c0a517b27a8c02489e9a579cb3920c4684cffab70c39f,#sig #apt #rats #aptmalware #sig_apt_rats_1
07/02/2020 12:52,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,68 / 73,5dacfc663046970a1ad9523e69a7eafc230dee14b400f2841ad42be129bb9d3c,https://www.virustotal.com/gui/file/5dacfc663046970a1ad9523e69a7eafc230dee14b400f2841ad42be129bb9d3c,#sig #apt #aptmalware #sig_apt_stringset_2
07/02/2020 12:38,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,52 / 73,0fc85f76dd3f9a08d0b6f0bd1df129bea956b9a9a5285c2d237837791c6233d4,https://www.virustotal.com/gui/file/0fc85f76dd3f9a08d0b6f0bd1df129bea956b9a9a5285c2d237837791c6233d4,#sig #apt #aptmalware #sig_apt_stringset_4
07/02/2020 12:37,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,60 / 71,3631b64b9fbecc89f233a16b4c572341d9deaa8b6459d68c092341758df3e69b,https://www.virustotal.com/gui/file/3631b64b9fbecc89f233a16b4c572341d9deaa8b6459d68c092341758df3e69b,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
07/02/2020 12:07,Sig_APT_StringSet_2,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,68 / 72,f290b0b0e01171f04e8438891bb26ca1aa5b450a98f323834319bd1a8b176997,https://www.virustotal.com/gui/file/f290b0b0e01171f04e8438891bb26ca1aa5b450a98f323834319bd1a8b176997,#sig #apt #aptmalware #sig_apt_stringset_2
07/02/2020 11:49,Sig_APT_StringSet_4,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,44 / 72,23c07c00481c73b73775759563cae8d7c16f94d93fd4f5e11b68b7ecc18d05ad,https://www.virustotal.com/gui/file/23c07c00481c73b73775759563cae8d7c16f94d93fd4f5e11b68b7ecc18d05ad,#sig #apt #aptmalware #sig_apt_stringset_4
07/02/2020 11:38,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,58 / 72,2fb535bc510b62cb9b00088d4fcb1832629589345475fbf0313f80c95e9c9e95,https://www.virustotal.com/gui/file/2fb535bc510b62cb9b00088d4fcb1832629589345475fbf0313f80c95e9c9e95,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
07/02/2020 11:29,APT_NK_BabyShark_PCRat_Apr19_1,APT Malware,Valhalla Rule Feed Only,Detects BabyShark PCRat,https://unit42.paloaltonetworks.com/babyshark-malware-part-two-attacks-continue-using-kimjongrat-and-pcrat/,62 / 70,e01957bd39920defdd166f6bf53accc12f268b2055a4cf0284f392dc36cf49ae,https://www.virustotal.com/gui/file/e01957bd39920defdd166f6bf53accc12f268b2055a4cf0284f392dc36cf49ae,#apt #babyshark #pcrat #aptmalware #apt_nk_babyshark_pcrat_apr19_1
07/02/2020 11:28,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,65 / 72,125a4933b242dbf8797cd9d7dde6288611a618a32bd8c178557e562ba651c045,https://www.virustotal.com/gui/file/125a4933b242dbf8797cd9d7dde6288611a618a32bd8c178557e562ba651c045,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
07/02/2020 11:22,APT_CN_APT_C_01_Report_Sep18_2,APT Malware,Valhalla Rule Feed Only,Detects samples mentioned in APT-C-01 report by 360 in September 2018,https://ti.360.net/uploads/2018/09/20/6f8ad451646c9eda1f75c5d31f39f668.pdf,55 / 72,948d03af14cd4961b758c8c3d03c9616931699cad1b450b87787d5b8f12f19eb,https://www.virustotal.com/gui/file/948d03af14cd4961b758c8c3d03c9616931699cad1b450b87787d5b8f12f19eb,#apt #apt #report #aptmalware #apt_cn_apt_c_01_report_sep18_2
07/02/2020 11:18,Sig_APT_RATs_1,APT Malware,Valhalla Rule Feed Only,Detects strings from well-known APT malware,-,67 / 72,d068be1187fc4878df616e0446fa701eae26b438bc64f35e8b5b4733c66a868c,https://www.virustotal.com/gui/file/d068be1187fc4878df616e0446fa701eae26b438bc64f35e8b5b4733c66a868c,#sig #apt #rats #aptmalware #sig_apt_rats_1
07/02/2020 11:17,APT_MAL_TA505_Campaign_Jan19_2,APT Malware,-,-,-,mai-59,3b671d2f751bd642f35554fdfe44f19884a5efab020de805fa12ae4f4323ce5b,https://www.virustotal.com/gui/file/3b671d2f751bd642f35554fdfe44f19884a5efab020de805fa12ae4f4323ce5b,#apt #ta505 #campaign #aptmalware #apt_mal_ta505_campaign_jan19_2
07/02/2020 11:16,APT_MAL_TA505_Campaign_Jan19_2,APT Malware,-,-,-,mai-57,f32db1521e72d7c90368216f563e5959bff63d610fe5627157d503963ef57241,https://www.virustotal.com/gui/file/f32db1521e72d7c90368216f563e5959bff63d610fe5627157d503963ef57241,#apt #ta505 #campaign #aptmalware #apt_mal_ta505_campaign_jan19_2
